,Requested Pick Up Time,# of Pass-engers,Pick Up Location,Drop Off Location,Cancellation Time,Pickup Time,Drop Off Time,Wait Time (min),Passenger Canceled?,Cancellation Message,lat,long
9696,2/26/19 23:09,1,"3051 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States","3446 North Downer Avenue, Milwaukee, Wisconsin 53211, United States",,2/26/19 23:45,2/26/19 23:49,35.0,no,,43.073901,-87.884574
9697,2/26/19 23:10,2,Garland Hall,"4101 N Ardmore Ave, Milwaukee, WI 53211, USA",,2/26/19 23:44,2/26/19 23:54,34.0,no,,,Garland Hall
9698,2/26/19 23:10,1,"2576 North Stowell Avenue, Milwaukee, Wisconsin 53211, United States",Cambridge Commons,,2/26/19 23:44,2/26/19 23:50,33.0,no,,43.0655305,-87.8791679
9699,2/26/19 23:11,1,"4022 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States","2555 North Humboldt Boulevard, Milwaukee, Wisconsin 53212, United States",,2/26/19 23:24,2/26/19 23:30,12.0,no,,43.0897359,-87.88722969999999
9700,2/26/19 23:13,1,"2545 North Cramer Street, Milwaukee, Wisconsin 53211, United States",Sandburg,2/26/19 23:13,,,,yes,Wait time is too long,43.0647223,-87.88727109999999
9701,2/26/19 23:14,1,"3062 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States","2513 East Park Place, Milwaukee, Wisconsin 53211, United States",,2/27/19 0:08,2/27/19 0:11,54.0,no,,43.074171,-87.8874979
9702,2/26/19 23:14,3,"2545 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States","3975 North Cramer Street, Milwaukee, Wisconsin 53211, United States",,2/27/19 0:08,2/27/19 0:14,54.0,no,,43.0647181,-87.8848143
9703,2/26/19 23:19,2,Sandburg,"1827 East Park Place, Milwaukee, Wisconsin 53211, United States",2/26/19 23:39,,,,yes,I'm not ready to go,,Sandburg
9704,2/26/19 23:20,1,Cambridge Commons,"2859 North Cramer Street, Milwaukee, Wisconsin 53211, United States",2/26/19 23:36,,,,yes,I'm not ready to go,,Cambridge Commons
9705,2/26/19 23:22,1,"2855 North Murray Avenue, Milwaukee, Wisconsin 53211, United States","3123 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States",,2/26/19 23:56,2/26/19 23:59,34.0,no,,43.07063,-87.88583899999999
9706,2/26/19 23:23,2,Library,"3350 North Cramer Street, Milwaukee, Wisconsin 53211, United States",2/26/19 23:38,,,,yes,I'm not ready to go,,Library
9707,2/26/19 23:26,1,Sandburg,"Domino's Pizza, 3139 N Oakland Ave, Milwaukee, Wisconsin, United States, 53211",2/26/19 23:26,,,,yes,I'm not ready to go,,Sandburg
9708,2/26/19 23:27,1,Sandburg,"2903 North Downer Avenue, Milwaukee, Wisconsin 53211, United States",2/26/19 23:48,,,,yes,I'm not ready to go,,Sandburg
9709,2/26/19 23:30,1,Library,"2211 North Cambridge Avenue, Milwaukee, Wisconsin 53202, United States",,2/27/19 0:04,2/27/19 0:16,33.0,no,,,Library
9710,2/26/19 23:33,1,Library,"2401 N Frederick Ave, Milwaukee, WI 53211, USA",,2/27/19 0:03,2/27/19 0:12,30.0,no,,,Library
9711,2/26/19 23:33,1,Columbia St. Mary's - Main,"2959 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",,2/26/19 23:39,2/26/19 23:43,5.0,no,,,Columbia St. Mary's - Main
9712,2/26/19 23:35,1,Sandburg,"1829 East Kenwood Boulevard, Milwaukee, Wisconsin 53211, United States",,2/26/19 23:46,2/26/19 23:50,10.0,no,,,Sandburg
9713,2/26/19 23:36,1,Blaze Pizza,"2954 North Bremen Street, Milwaukee, Wisconsin 53212, United States",,2/27/19 0:05,2/27/19 0:08,28.0,no,,,Blaze Pizza
9714,2/26/19 23:38,2,Library,"3350 North Cramer Street, Milwaukee, Wisconsin 53211, United States",2/26/19 23:39,,,,yes,I'm not ready to go,,Library
9715,2/26/19 23:39,5,Jack's on Brady,"2957 N Frederick Ave, Milwaukee, WI 53211, USA",2/27/19 0:15,,,,no,No show,,Jack's on Brady
9716,2/26/19 23:40,2,Sandburg,"1827 East Park Place, Milwaukee, Wisconsin 53211, United States",2/26/19 23:41,,,,yes,I'm not ready to go,,Sandburg
9717,2/26/19 23:40,1,Cambridge Commons,"2859 North Cramer Street, Milwaukee, Wisconsin 53211, United States",,2/26/19 23:49,2/26/19 23:58,8.0,no,,,Cambridge Commons
9718,2/26/19 23:43,1,"3366 N Downer Ave, Milwaukee, WI 53211, USA","2934 N Maryland Ave, Milwaukee, WI 53211, USA",,2/26/19 23:52,2/26/19 23:54,8.0,no,,43.07902199999999,-87.877438
9719,2/26/19 23:44,1,Library,Yo Factory,,2/26/19 23:52,2/26/19 23:57,7.0,no,,,Library
9720,2/26/19 23:44,1,"2419 E Kenwood Blvd, Milwaukee, WI 53211, USA","2953 N Downer Ave, Milwaukee, WI 53211, USA",,2/26/19 23:54,2/26/19 23:55,9.0,no,,43.0742918,-87.8798681
9721,2/26/19 23:47,1,"2860 North Cramer Street, Milwaukee, Wisconsin 53211, United States",Sandburg,,2/27/19 0:04,2/27/19 0:09,17.0,no,,43.0707853,-87.8864849
9722,2/26/19 23:48,1,Sandburg,Domino's Pizza - Oakland,,2/27/19 0:00,2/27/19 0:02,11.0,no,,,Sandburg
9723,2/26/19 23:49,2,Sandburg,"1827 East Park Place, Milwaukee, Wisconsin 53211, United States",,2/27/19 0:27,2/27/19 0:31,37.0,no,,,Sandburg
9724,2/26/19 23:50,1,"3030 N Farwell Ave, Milwaukee, WI 53211, USA","3596 N Oakland Ave, Shorewood, WI 53211, USA",,2/27/19 0:07,2/27/19 0:11,17.0,no,,43.07349,-87.881326
9725,2/26/19 23:51,1,Cambridge Commons,"3121 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States",2/27/19 0:00,,,,yes,Wait time is too long,,Cambridge Commons
9726,2/26/19 23:53,2,Library,"3350 North Cramer Street, Milwaukee, Wisconsin 53211, United States",2/26/19 23:59,,,,yes,I've had a change in my plans,,Library
9727,2/26/19 23:53,1,Jimmy Johns - Brady,"2971 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",2/26/19 23:53,,,,yes,Wait time is too long,,Jimmy Johns - Brady
9728,2/26/19 23:53,1,Sandburg,"2903 North Downer Avenue, Milwaukee, Wisconsin 53211, United States",,2/27/19 0:10,2/27/19 0:16,16.0,no,,,Sandburg
9729,2/26/19 23:53,1,Library,"2563 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States",,2/27/19 0:20,2/27/19 0:29,27.0,no,,,Library
9730,2/26/19 23:55,1,"2969 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States","3062 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",2/27/19 0:04,,,,no,No show,43.072525,-87.883335
9731,2/26/19 23:57,1,"2209 North Bartlett Avenue, Milwaukee, Wisconsin 53202, United States","3055 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States",,2/27/19 0:15,2/27/19 0:20,18.0,no,,43.0595333,-87.8896461
9732,2/26/19 23:57,1,"Domino's Pizza, 3139 N Oakland Ave, Milwaukee, Wisconsin, United States, 53211",Sandburg,,2/27/19 0:15,2/27/19 0:17,17.0,no,,43.07553190000001,-87.88806079999999
9733,2/26/19 23:58,6,"Hi Hat Garage, 1709 N Arlington Pl, Milwaukee, Wisconsin, United States, 53202","2934 North Cramer Street, Milwaukee, Wisconsin 53211, United States",2/27/19 0:05,,,,yes,I've had a change in my plans,43.0532032,-87.8950976
9734,2/26/19 23:59,1,Library,"2921 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",,2/27/19 0:25,2/27/19 0:28,26.0,no,,,Library
9735,2/26/19 23:59,3,"Hi Hat Garage, 1709 N Arlington Pl, Milwaukee, Wisconsin, 53202, United States of America","2936 North Cramer Street, Milwaukee, Wisconsin 53211, United States",,2/27/19 0:29,2/27/19 0:34,29.0,no,,43.0532032,-87.8950976
9736,2/27/19 0:01,1,Merrill Hall,"3363 North Pierce Street, Milwaukee, Wisconsin 53212, United States",,2/27/19 0:23,2/27/19 0:37,22.0,no,,,Merrill Hall
9737,2/27/19 0:01,1,Sandburg,Riverview,,2/27/19 0:27,2/27/19 0:35,26.0,no,,,Sandburg
9738,2/27/19 0:01,1,"2970 North Fratney Street, Milwaukee, Wisconsin 53212, United States",Cambridge Commons,,2/27/19 0:21,2/27/19 0:25,20.0,no,,43.0727334,-87.90127849999999
9739,2/27/19 0:02,1,"1943 North Summit Avenue, Milwaukee, Wisconsin 53202, United States","1926 East Newberry Boulevard, Milwaukee, Wisconsin 53211, United States",,2/27/19 0:32,2/27/19 0:37,29.0,no,,43.0549541,-87.88776639999999
9740,2/27/19 0:03,2,Garage,"Henry's Pub & Grille, 2523 E Belleview Pl, Milwaukee, Wisconsin, 53211, United States of America",2/27/19 0:37,,,,yes,Wait time is too long,,Garage
9741,2/27/19 0:04,2,Library,"3350 North Cramer Street, Milwaukee, Wisconsin 53211, United States",2/27/19 0:28,,,,yes,I've had a change in my plans,,Library
9742,2/27/19 0:04,1,EMS Parking,"2426 North Humboldt Boulevard, Milwaukee, Wisconsin 53212, United States",2/27/19 0:04,,,,yes,I've had a change in my plans,,EMS Parking
9743,2/27/19 0:06,1,Library,"3161 North Booth Street, Milwaukee, Wisconsin 53212, United States",,2/27/19 0:24,2/27/19 0:45,17.0,no,,,Library
9744,2/27/19 0:07,1,Union South,"2426 North Humboldt Boulevard, Milwaukee, Wisconsin 53212, United States",,2/27/19 0:34,2/27/19 0:51,27.0,no,,,Union South
9745,2/27/19 0:08,1,NWQ,"3554 North Prospect Avenue, Milwaukee, Wisconsin 53211, United States",,2/27/19 0:30,2/27/19 0:37,22.0,no,,,NWQ
9746,2/27/19 0:09,1,"3373 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States","3113 North Newhall Street, Milwaukee, Wisconsin 53211, United States",,2/27/19 0:42,2/27/19 0:45,32.0,no,,43.0791993,-87.8879419
9747,2/27/19 0:11,1,"2526 North Prospect Avenue, Milwaukee, Wisconsin 53211, United States",Arch Court,,2/27/19 0:55,2/27/19 0:59,44.0,no,,43.064426,-87.8804206
9748,2/27/19 0:11,1,"2957 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States",Cambridge Commons,,2/27/19 0:50,2/27/19 0:54,39.0,no,,43.0722787,-87.88946179999999
9749,2/27/19 0:11,1,"3051 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States","3400 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",,2/27/19 0:37,2/27/19 0:39,26.0,no,,43.073901,-87.884574
9750,2/27/19 0:12,1,"2957 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States",Sandburg,,2/27/19 0:34,2/27/19 0:37,22.0,no,,43.0722787,-87.88946179999999
9751,2/27/19 0:15,1,"2971 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States","3062 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/27/19 0:43,2/27/19 0:45,28.0,no,,43.072525,-87.883335
9752,2/27/19 0:15,1,"1830 East Kenwood Boulevard, Milwaukee, Wisconsin 53211, United States","2720 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",2/27/19 0:20,,,,yes,I'm not ready to go,43.0749696,-87.88682709999999
9753,2/27/19 0:16,1,"819 East Wright Street, Milwaukee, Wisconsin 53212, United States","UWM Sandburg Hall, 3400 N Maryland Ave, Milwaukee, Wisconsin, United States, 53211",,2/27/19 0:49,2/27/19 1:03,33.0,no,,43.0636304,-87.900926
9754,2/27/19 0:17,1,Library,"1709 East Park Place, Milwaukee, Wisconsin 53211, United States",,2/27/19 0:25,2/27/19 0:30,8.0,no,,,Library
9755,2/27/19 0:17,1,"3605 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States","3209 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States",,2/27/19 0:44,2/27/19 0:47,26.0,no,,43.0844854,-87.88295480000001
9756,2/27/19 0:18,1,Arch Court,"3909 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",,2/27/19 0:50,2/27/19 0:57,32.0,no,,,Arch Court
9757,2/27/19 0:19,1,"3264 N Newhall St, Milwaukee, WI 53211, USA",Kenilworth,,2/27/19 1:08,2/27/19 1:12,48.0,no,,43.0771327,-87.8900677
9758,2/27/19 0:20,1,NWQ,"2616 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",,2/27/19 0:46,2/27/19 0:50,25.0,no,,,NWQ
9759,2/27/19 0:21,1,Union South,"2616 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",,2/27/19 0:40,2/27/19 0:42,18.0,no,,,Union South
9760,2/27/19 0:21,1,"1830 East Kenwood Boulevard, Milwaukee, Wisconsin 53211, United States","2720 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",2/27/19 0:23,,,,yes,I've had a change in my plans,43.0749696,-87.88682709999999
9761,2/27/19 0:26,1,Arch Court,"1916 North Warren Avenue, Milwaukee, Wisconsin 53202, United States",2/27/19 0:26,,,,yes,I'm not ready to go,,Arch Court
9762,2/27/19 0:29,3,Ma Fischer's,"2949 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",,2/27/19 0:45,2/27/19 0:50,16.0,no,,,Ma Fischer's
9763,2/27/19 0:30,3,Jack's on Brady,"2969 N Frederick Ave, Milwaukee, WI 53211, USA",,2/27/19 0:56,2/27/19 1:01,25.0,no,,,Jack's on Brady
9764,2/27/19 0:30,1,Arch Court,"2408 East Park Place, Milwaukee, Wisconsin 53211, United States",,2/27/19 1:06,2/27/19 1:10,36.0,no,,,Arch Court
9765,2/27/19 0:38,1,Arch Court,"2759 North Bremen Street, Milwaukee, Wisconsin 53212, United States",,2/27/19 0:56,2/27/19 1:01,17.0,no,,,Arch Court
9766,2/27/19 0:39,1,"1914 North Prospect Avenue, Milwaukee, Wisconsin 53202, United States","2521 North Downer Avenue, Milwaukee, Wisconsin 53211, United States",,2/27/19 0:55,2/27/19 0:59,15.0,no,,43.0548626,-87.88851079999999
9767,2/27/19 0:40,4,"1338 E Brady St, Milwaukee, WI 53202, USA","2922 N Frederick Ave, Milwaukee, WI 53211, USA",2/27/19 1:11,,,,no,No show,43.0531204,-87.8941593
9768,2/27/19 0:41,1,Library,"3075 North Newhall Street, Milwaukee, Wisconsin 53211, United States",2/27/19 1:01,,,,yes,Wait time is too long,,Library
9769,2/27/19 0:45,1,Sandburg,"1614 East North Avenue, Milwaukee, Wisconsin 53211, United States",,2/27/19 1:21,2/27/19 1:27,35.0,no,,,Sandburg
9770,2/27/19 0:45,1,Sandburg,"2320 East Belleview Place, Milwaukee, Wisconsin 53211, United States",2/27/19 0:46,,,,yes,I'm not ready to go,,Sandburg
9771,2/27/19 0:48,1,Library,"4481 North Newhall Street, Milwaukee, Wisconsin 53211, United States",,2/27/19 0:54,2/27/19 1:01,6.0,no,,,Library
9772,2/27/19 0:50,1,"1914 North Prospect Avenue, Milwaukee, Wisconsin 53202, United States","2590 North Stowell Avenue, Shorewood, Wisconsin 53211, United States",,2/27/19 1:02,2/27/19 1:06,12.0,no,,43.0548626,-87.88851079999999
9773,2/27/19 0:52,1,Arch Court,"1916 North Warren Avenue, Milwaukee, Wisconsin 53202, United States",2/27/19 0:53,,,,yes,I'm not ready to go,,Arch Court
9774,2/27/19 0:54,1,Sandburg,"2320 East Belleview Place, Milwaukee, Wisconsin 53211, United States",2/27/19 1:05,,,,yes,Wait time is too long,,Sandburg
9775,2/27/19 0:58,1,Arch Court,"1916 North Warren Avenue, Milwaukee, Wisconsin 53202, United States",,2/27/19 1:14,2/27/19 1:21,16.0,no,,,Arch Court
9776,2/27/19 1:02,1,"4510 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",Cambridge Commons,,2/27/19 1:10,2/27/19 1:17,7.0,no,,43.0986633,-87.88709390000001
9777,2/27/19 1:03,2,"1827 East Park Place, Milwaukee, Wisconsin 53211, United States",Sandburg,2/27/19 1:03,,,,yes,I'm not ready to go,43.0672235,-87.8870503
9778,2/27/19 1:04,1,USR Parking,"3885 N Humboldt Bl, Milwaukee, WI, USA",,2/27/19 1:13,2/27/19 1:16,8.0,no,,,USR Parking
9779,2/27/19 1:07,1,"Thurman's 15, 1731 N Arlington Pl, Milwaukee, Wisconsin, 53202, United States of America","2716 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",,2/27/19 1:33,2/27/19 1:38,25.0,no,,43.0536664,-87.8951969
9780,2/27/19 1:08,1,Arch Court,Riverview,,2/27/19 1:13,2/27/19 1:18,4.0,no,,,Arch Court
9781,2/27/19 1:08,1,Library,"3011a North Pierce Street, Milwaukee, Wisconsin 53212, United States",,2/27/19 1:15,2/27/19 1:21,7.0,no,,,Library
9782,2/27/19 1:10,2,"2935 North Downer Avenue, Milwaukee, Wisconsin 53211, United States",Sandburg,2/27/19 1:10,,,,yes,I'm not ready to go,43.071779,-87.878367
9783,2/27/19 1:13,1,Riverview,Sandburg,,2/27/19 1:19,2/27/19 1:27,5.0,no,,,Riverview
9784,2/27/19 1:13,2,"2935 North Downer Avenue, Milwaukee, Wisconsin 53211, United States",Sandburg,,2/27/19 1:18,2/27/19 1:21,4.0,no,,43.071779,-87.878367
9785,2/27/19 1:17,2,WalgreensÛÒBrady,"2535 North Prospect Avenue, Milwaukee, Wisconsin 53211, United States",,2/27/19 1:22,2/27/19 1:28,5.0,no,,,WalgreensÛÒBrady
9786,2/27/19 1:23,1,EMS Parking,Kenilworth,,2/27/19 1:34,2/27/19 1:40,11.0,no,,,EMS Parking
9787,2/27/19 1:26,2,"1827 East Park Place, Milwaukee, Wisconsin 53211, United States",Sandburg,,2/27/19 1:32,2/27/19 1:35,5.0,no,,43.0672235,-87.8870503
9788,2/27/19 1:26,1,Music Building Parking,"1714 East Beverly Road, Milwaukee, Wisconsin 53211, United States",,2/27/19 1:32,2/27/19 1:36,5.0,no,,,Music Building Parking
9789,2/27/19 1:35,1,Hi Hat,"2716 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",,2/27/19 1:44,2/27/19 1:50,9.0,no,,,Hi Hat
9790,2/27/19 1:38,1,Library,"3284 North Shepard Avenue, Milwaukee, Wisconsin 53211, United States",,2/27/19 1:44,2/27/19 1:46,6.0,no,,,Library
9791,2/27/19 1:40,1,"3014 North Shepard Avenue, Milwaukee, Wisconsin 53211, United States","2526 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",,2/27/19 1:44,2/27/19 1:49,4.0,no,,43.073118,-87.874149
9792,2/27/19 1:41,1,"Fink's, 1875 N Humboldt Ave, Milwaukee, Wisconsin, 53202, United States of America","305 East Lloyd Street, Milwaukee, Wisconsin 53212, United States",,2/27/19 1:49,2/27/19 1:55,8.0,no,,43.056055,-87.898274
9793,2/27/19 1:44,1,"630 East Locust Street, Milwaukee, Wisconsin 53212, United States","3045 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/27/19 1:55,2/27/19 1:58,11.0,no,,43.0712875,-87.9030415
9794,2/27/19 1:44,1,Arch Court,"4129 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States",,2/27/19 1:53,2/27/19 1:57,8.0,no,,,Arch Court
9795,2/27/19 1:51,1,Sandburg,"3948 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",2/27/19 1:52,,,,yes,I'm not ready to go,,Sandburg
9796,2/27/19 1:52,1,Library,"3948 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",,2/27/19 1:54,2/27/19 1:58,1.0,no,,,Library
9797,2/27/19 1:57,2,Sandburg,Ma Fischer's,,2/27/19 1:58,2/27/19 2:03,1.0,no,,,Sandburg
9798,2/27/19 7:05,1,Sandburg,USR Parking,2/27/19 7:27,,,,no,Admin cancelled ride,,Sandburg
9799,2/27/19 7:20,1,Sandburg,USR Surplus Dock,2/27/19 7:27,,,,no,Admin cancelled ride,,Sandburg
9800,2/27/19 7:29,1,Sandburg,USR Parking,2/27/19 7:36,,,,no,Admin cancelled ride,,Sandburg
9801,2/27/19 7:32,1,EMS Parking,USR Parking,2/27/19 7:36,,,,no,Admin cancelled ride,,EMS Parking
9802,2/27/19 7:36,1,EMS Parking,USR Parking,,2/27/19 7:44,2/27/19 8:02,7.0,no,,,EMS Parking
9803,2/27/19 7:42,1,Freshwater,KIRC Parking,,2/27/19 8:19,2/27/19 8:38,36.0,no,,,Freshwater
9804,2/27/19 7:44,1,Sandburg,USR Surplus Dock,,2/27/19 7:52,2/27/19 8:01,8.0,no,,,Sandburg
9805,2/27/19 8:09,1,Sandburg,USR Parking,2/27/19 8:10,,,,yes,Wait time is too long,,Sandburg
9806,2/27/19 8:55,1,USR Parking,Library,,2/27/19 9:11,2/27/19 9:20,15.0,no,,,USR Parking
9807,2/27/19 9:07,2,EMS Cramer,USR Parking,,2/27/19 9:26,2/27/19 9:39,19.0,no,,,EMS Cramer
9808,2/27/19 9:08,1,Sandburg,Zilber,,2/27/19 9:31,2/27/19 10:00,23.0,no,,,Sandburg
9809,2/27/19 9:18,1,USR Surplus Dock,Sandburg,2/27/19 9:19,,,,yes,I've had a change in my plans,,USR Surplus Dock
9810,2/27/19 9:51,1,USR Parking,Klotsche,,2/27/19 9:53,2/27/19 10:03,2.0,no,,,USR Parking
9811,2/27/19 9:55,1,Enderis,Zilber,,2/27/19 10:05,2/27/19 10:19,10.0,no,,,Enderis
9812,2/27/19 10:01,1,USR Surplus Dock,Sandburg,,2/27/19 10:18,2/27/19 10:26,16.0,no,,,USR Surplus Dock
9813,2/27/19 10:19,1,USR Parking,EMS Parking,,2/27/19 10:29,2/27/19 10:39,10.0,no,,,USR Parking
9814,2/27/19 10:19,1,Lubar,USR Parking,,2/27/19 10:28,2/27/19 10:38,8.0,no,,,Lubar
9815,2/27/19 10:26,1,Lubar,USR Parking,,2/27/19 10:31,2/27/19 10:37,4.0,no,,,Lubar
9816,2/27/19 10:47,1,USR Surplus Dock,Physics Kenwood,,2/27/19 10:56,2/27/19 11:04,8.0,no,,,USR Surplus Dock
9817,2/27/19 10:50,1,KIRC Parking,Freshwater,,2/27/19 11:00,2/27/19 11:18,10.0,no,,,KIRC Parking
9818,2/27/19 10:58,1,Zilber,Union North,2/27/19 11:18,,,,yes,Wait time is too long,,Zilber
9819,2/27/19 11:00,1,EMS Parking,"600 East Greenfield Avenue, Milwaukee, Wisconsin 53204, United States",2/27/19 11:21,,,,no,No show,,EMS Parking
9820,2/27/19 11:18,1,EMS Parking,USR Parking,,2/27/19 11:21,2/27/19 11:36,3.0,no,,,EMS Parking
9821,2/27/19 11:19,1,EMS Cramer,USR Parking,2/27/19 11:26,,,,no,No show,,EMS Cramer
9822,2/27/19 11:20,1,USR Surplus Dock,EMS Cramer,2/27/19 11:21,,,,yes,I've had a change in my plans,,USR Surplus Dock
9823,2/27/19 11:21,2,USR Surplus Dock,EMS Cramer,,2/27/19 11:48,2/27/19 11:53,26.0,no,,,USR Surplus Dock
9824,2/27/19 11:23,1,EMS Cramer,"600 East Greenfield Avenue, Milwaukee, Wisconsin 53204, United States",,2/27/19 11:26,2/27/19 12:00,3.0,no,,,EMS Cramer
9825,2/27/19 11:31,1,EMS Cramer,USR Parking,,2/27/19 11:35,2/27/19 11:42,3.0,no,,,EMS Cramer
9826,2/27/19 11:51,1,USR Parking,Klotsche,,2/27/19 12:04,2/27/19 12:10,12.0,no,,,USR Parking
9827,2/27/19 12:44,1,Union South,Zilber,,2/27/19 12:46,2/27/19 12:59,1.0,no,,,Union South
9828,2/27/19 12:45,1,Lubar,Zilber,,2/27/19 12:47,2/27/19 12:59,2.0,no,,,Lubar
9829,2/27/19 12:52,1,KIRC Parking,Freshwater,,2/27/19 12:55,2/27/19 13:13,2.0,no,,,KIRC Parking
9830,2/27/19 13:01,1,USR Surplus Dock,Physics Kenwood,2/27/19 13:18,,,,yes,Same shit always adding people in between . How does it go 6- 12 mins,,USR Surplus Dock
9831,2/27/19 13:20,1,USR Parking,EMS Parking,2/27/19 13:26,,,,yes,Wait time is too long,,USR Parking
9832,2/27/19 13:42,1,Klotsche,USR Parking,,2/27/19 14:00,2/27/19 14:12,18.0,no,,,Klotsche
