,Unnamed: 0,Requested Pick Up Time,# of Pass-engers,Pick Up Location,Drop Off Location,Cancellation Time,Pickup Time,Drop Off Time,Wait Time (min),Passenger Canceled?,Cancellation Message,lat,long,LatDrop,LongDrop
9339,9339,2/26/19 18:48,1,Sandburg,"2260 North Summit Avenue, Milwaukee, Wisconsin 53211, United States",,2/26/19 19:27,2/26/19 19:40,38.0,no,,43.078982200000006,-87.8822568,43.0592171,-87.8825138
9340,9340,2/26/19 18:49,4,Library,"2837 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",2/26/19 18:50,,,,yes,Wait time is too long,43.0767674,-87.88070490000001,43.07027,-87.885841
9341,9341,2/26/19 18:49,1,Englemann,"1857 E Kenilworth Pl, Milwaukee, WI 53202, USA",,2/26/19 19:31,2/26/19 19:38,42.0,no,,43.0389025,-87.9064736,43.0594998,-87.8872529
9342,9342,2/26/19 18:50,1,EMS Cramer,"3953 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",2/26/19 18:50,,,,yes,Wait time is too long,43.0389025,-87.9064736,43.088942,-87.88283899999999
9343,9343,2/26/19 18:50,1,"2720 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States","Adventure Rock, 2240 N Commerce St, Milwaukee, Wisconsin, 53212, United States of America",2/26/19 18:55,,,,yes,I've had a change in my plans,43.0678689,-87.883766,43.0598671,-87.8953603
9344,9344,2/26/19 18:50,1,"2858 North Murray Avenue, Milwaukee, Wisconsin 53211, United States","3356 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/26/19 19:40,2/26/19 19:48,49.0,no,,43.0707639,-87.885092,43.078866,-87.887373
9345,9345,2/26/19 18:50,1,"3012 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",Klotsche,,2/26/19 19:54,2/26/19 19:59,63.0,no,,43.0731759,-87.885048,43.08030170000001,-87.8796044
9346,9346,2/26/19 18:51,1,Enderis,"2605 North Prospect Avenue, Milwaukee, Wisconsin 53211, United States",2/26/19 18:51,,,,yes,Wait time is too long,,Enderis,43.0662953,-87.8807325
9347,9347,2/26/19 18:52,1,Library,"2508 East Belleview Place, Milwaukee, Wisconsin 53211, United States",2/26/19 19:10,,,,yes,I've had a change in my plans,43.0767674,-87.88070490000001,43.0663184,-87.8791012
9348,9348,2/26/19 18:52,1,Library,"2836 North Shepard Avenue, Milwaukee, Wisconsin 53211, United States",,2/26/19 19:28,2/26/19 19:35,36.0,no,,43.0767674,-87.88070490000001,43.0702363,-87.8742929
9349,9349,2/26/19 18:52,1,Kenilworth,WalgreensÂÃÃOakland,,2/26/19 19:33,2/26/19 19:39,41.0,no,,43.0389025,-87.9064736,43.081241999999996,-87.8964345
9350,9350,2/26/19 18:52,1,Sandburg,Planet Fitness - Capitol,,2/26/19 19:27,2/26/19 19:40,34.0,no,,43.078982200000006,-87.8822568,43.038647,-87.9108052
9351,9351,2/26/19 18:53,2,"2561 North Prospect Avenue, Milwaukee, Wisconsin 53211, United States","2925 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",2/26/19 19:01,,,,yes,Wait time is too long,43.06526650000001,-87.8808565,43.071604,-87.88582799999999
9352,9352,2/26/19 18:54,2,"3001 North Downer Avenue, Milwaukee, Wisconsin 53211, United States",Sandburg,2/26/19 18:54,,,,yes,Wait time is too long,43.07296849999999,-87.87828359999999,43.078982200000006,-87.8822568
9353,9353,2/26/19 18:54,1,EMS Parking,"2353 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",2/26/19 19:04,,,,yes,Wait time is too long,43.0389025,-87.9064736,43.061122,-87.885008
9354,9354,2/26/19 18:54,2,Sandburg,McDonald's - North,2/26/19 19:23,,,,yes,It took too long to receive my ETA,43.078982200000006,-87.8822568,43.0603885,-87.8898056
9355,9355,2/26/19 18:54,6,Sandburg,"Pita Pit, 2224 N Farwell Ave, Milwaukee, Wisconsin, 53202, United States of America",2/26/19 18:55,,,,yes,Wait time is too long,43.078982200000006,-87.8822568,43.0597321,-87.88564769999999
9356,9356,2/26/19 18:55,1,"3007 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States","1914 North Prospect Avenue, Milwaukee, Wisconsin 53202, United States",,2/26/19 19:57,2/26/19 20:02,61.0,no,,43.073066,-87.883263,43.0548626,-87.88851079999999
9357,9357,2/26/19 18:56,1,Lapham,"2466 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/26/19 19:45,2/26/19 19:54,48.0,no,,43.074115500000005,-87.8890921,43.063139,-87.887658
9358,9358,2/26/19 18:56,1,"2927 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States","UWM Sandburg Hall, 3400 N Maryland Ave, Milwaukee, Wisconsin, United States, 53211",2/26/19 19:07,,,,yes,Wait time is too long,43.0716399,-87.8881498,43.0789822,-87.8822568
9359,9359,2/26/19 18:56,3,"3035 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States","Qdoba Mexican Grill, 3101 N Oakland Ave, Milwaukee, Wisconsin, United States, 53211",,2/26/19 19:50,2/26/19 19:52,53.0,no,,43.073576,-87.883314,43.0748027,-87.8880521
9360,9360,2/26/19 18:57,1,"3355 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",Library,2/26/19 19:16,,,,yes,Wait time is too long,43.0787971,-87.8881286,43.0767674,-87.88070490000001
9361,9361,2/26/19 18:57,1,Lubar,"1709 East Park Place, Milwaukee, Wisconsin 53211, United States",2/26/19 18:57,,,,yes,Wait time is too long,43.0760439,-87.8824595,43.0672438,-87.8886722
9362,9362,2/26/19 18:58,1,Library,"3317 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",2/26/19 18:58,,,,yes,I'm not ready to go,43.0767674,-87.88070490000001,43.0780576,-87.8881383
9363,9363,2/26/19 18:58,5,Qdoba,Sandburg,,2/26/19 19:53,2/26/19 19:59,55.0,no,,43.0748027,-87.8880521,43.078982200000006,-87.8822568
9364,9364,2/26/19 18:58,1,Lapham,"2480 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/26/19 19:44,2/26/19 19:54,45.0,no,,43.074115500000005,-87.8890921,43.06302669999999,-87.8876514
9365,9365,2/26/19 18:58,1,Union South,"2743 North Cramer Street, Milwaukee, Wisconsin 53211, United States",,2/26/19 19:46,2/26/19 19:50,47.0,no,,43.075004799999995,-87.88137979999999,43.0683406,-87.8869881
9366,9366,2/26/19 18:59,1,Curtin,Metro Market Shorewood,2/26/19 19:24,,,,yes,Wait time is too long,43.0389025,-87.9064736,43.0916326,-87.8877604
9367,9367,2/26/19 19:00,1,"1824 East Park Place, Milwaukee, Wisconsin 53211, United States",Klotsche,2/26/19 19:04,,,,yes,Wait time is too long,43.0676692,-87.8871094,43.08030170000001,-87.8796044
9368,9368,2/26/19 19:01,1,Sandburg,WalgreensÂÃÃOakland,,2/26/19 19:29,2/26/19 19:33,28.0,no,,43.078982200000006,-87.8822568,43.081241999999996,-87.8964345
9369,9369,2/26/19 19:01,2,EMS Parking,"2545 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",,2/26/19 19:19,2/26/19 19:26,18.0,no,,43.0389025,-87.9064736,43.0647181,-87.8848143
9370,9370,2/26/19 19:02,1,"2705 North Bremen Street, Milwaukee, Wisconsin 53212, United States",EMS Parking,2/26/19 19:10,,,,yes,Wait time is too long,43.067649,-87.9006608,43.0389025,-87.9064736
9371,9371,2/26/19 19:02,1,Lubar,"3575 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",2/26/19 19:33,,,,yes,Never mind,43.0760439,-87.8824595,43.0835882,-87.8879436
9372,9372,2/26/19 19:02,1,Lubar,"2505 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",2/26/19 19:03,,,,yes,Wait time is too long,43.0760439,-87.8824595,43.0639562,-87.8846258
9373,9373,2/26/19 19:03,2,EMS Parking,"2508 East Belleview Place, Milwaukee, Wisconsin 53211, United States",,2/26/19 19:21,2/26/19 19:29,18.0,no,,43.0389025,-87.9064736,43.0663184,-87.8791012
9374,9374,2/26/19 19:04,1,Subway - Downer,"2612 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",2/26/19 19:04,,,,yes,Wait time is too long,43.0751744,-87.877669,43.0663463,-87.8826672
9375,9375,2/26/19 19:05,1,WalgreensÂÃÃBrady,Library,,2/26/19 19:42,2/26/19 19:50,37.0,no,,43.0531275,-87.89582209999999,43.0767674,-87.88070490000001
9376,9376,2/26/19 19:06,1,Klotsche,"3820 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",2/26/19 19:43,,,,yes,I'm not ready to go,43.08030170000001,-87.8796044,43.0865533,-87.88722969999999
9377,9377,2/26/19 19:06,1,"2563 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States",Lubar,,2/26/19 20:07,2/26/19 20:14,61.0,no,,43.0652673,-87.88942449999999,43.0760439,-87.8824595
9378,9378,2/26/19 19:07,1,Lubar,"2466 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",2/26/19 19:39,,,,yes,I've had a change in my plans,43.0760439,-87.8824595,43.063139,-87.887658
9379,9379,2/26/19 19:07,1,Library,"3006 North Booth Street, Milwaukee, Wisconsin 53212, United States",,2/26/19 19:58,2/26/19 20:17,51.0,no,,43.0767674,-87.88070490000001,43.073139,-87.903661
9380,9380,2/26/19 19:09,1,Klotsche,Sendik's - Downer,,2/26/19 19:55,2/26/19 20:03,46.0,no,,43.08030170000001,-87.8796044,43.0670153,-87.8782972
9381,9381,2/26/19 19:09,1,"2332 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",WalgreensÂÃÃOakland,2/26/19 19:10,,,,yes,It took too long to receive my ETA,43.0609816,-87.8877098,43.081241999999996,-87.8964345
9382,9382,2/26/19 19:10,1,Merrill Hall,"3955 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",,2/26/19 19:30,2/26/19 19:34,19.0,no,,43.0783696,-87.8785429,43.0889751,-87.8853879
9383,9383,2/26/19 19:11,1,Library,"2537 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",,2/26/19 19:57,2/26/19 20:09,46.0,no,,43.0767674,-87.88070490000001,43.0646075,-87.88197679999999
9384,9384,2/26/19 19:12,1,Sandburg,"3055 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States",,2/26/19 20:03,2/26/19 20:07,51.0,no,,43.078982200000006,-87.8822568,43.0740687,-87.8893574
9385,9385,2/26/19 19:12,1,Sandburg,"2866 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",2/26/19 19:13,,,,yes,Wait time is too long,43.078982200000006,-87.8822568,43.070873,-87.885092
9386,9386,2/26/19 19:12,3,Merrill Hall,BelAirÂÃÃDowner,2/26/19 19:21,,,,yes,It took too long to receive my ETA,43.0783696,-87.8785429,43.06693129999999,-87.8784266
9387,9387,2/26/19 19:13,2,Goodwill - Oakland,7-Eleven - Oakland,,2/26/19 20:08,2/26/19 20:10,54.0,no,,43.0701835,-87.8899253,43.0777702,-87.8882464
9388,9388,2/26/19 19:15,1,"2927 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",Cambridge Commons,,2/26/19 20:04,2/26/19 20:08,49.0,no,,43.0716399,-87.8881498,43.0607675,-87.8918198
9389,9389,2/26/19 19:15,1,"2612 E Kenwood Blvd, Milwaukee, WI 53211, USA",Sandburg,,2/26/19 19:49,2/26/19 19:52,34.0,no,,43.0749286,-87.877414,43.078982200000006,-87.8822568
9390,9390,2/26/19 19:15,1,Enderis,Sendik's - Downer,2/26/19 19:15,,,,yes,Wait time is too long,,Enderis,43.0670153,-87.8782972
9391,9391,2/26/19 19:15,1,Arch Court,"2526 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",,2/26/19 20:09,2/26/19 20:18,53.0,no,,43.076919399999994,-87.8838656,43.0643941,-87.88144899999999
9392,9392,2/26/19 19:15,1,Library,"2605 North Prospect Avenue, Milwaukee, Wisconsin 53211, United States",2/26/19 20:01,,,,no,No show,43.0767674,-87.88070490000001,43.0662953,-87.8807325
9393,9393,2/26/19 19:16,1,"2513 East Park Place, Milwaukee, Wisconsin 53211, United States",Ma Fischer's,,2/26/19 20:00,2/26/19 20:04,43.0,no,,43.0672238,-87.8788239,43.0594679,-87.8859046
9394,9394,2/26/19 19:17,2,"2943 North Murray Avenue, Milwaukee, Wisconsin 53211, United States","UWM Golda Meir Library, 2311 E Hartford Ave, Milwaukee, Wisconsin, United States, 53211",,2/26/19 19:45,2/26/19 19:50,27.0,no,,43.071976,-87.885823,43.07676740000001,-87.8807049
9395,9395,2/26/19 19:18,1,"3228 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",Klotsche,,2/26/19 20:25,2/26/19 20:28,67.0,no,,43.0763682,-87.88759,43.08030170000001,-87.8796044
9396,9396,2/26/19 19:18,1,Library,"2964 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",,2/26/19 19:59,2/26/19 20:05,40.0,no,,43.0767674,-87.88070490000001,43.072457,-87.88256700000001
9397,9397,2/26/19 19:18,2,"3369 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States",Sandburg,2/26/19 20:02,,,,yes,I'm not ready to go,43.0791633,-87.88922319999999,43.078982200000006,-87.8822568
9398,9398,2/26/19 19:19,3,Sandburg,Blaze Pizza,2/26/19 19:23,,,,yes,Wait time is too long,43.078982200000006,-87.8822568,43.071279,-87.888097
9399,9399,2/26/19 19:19,3,Sandburg,"2966 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",2/26/19 20:03,,,,no,No show,43.078982200000006,-87.8822568,43.072422,-87.8838169
9400,9400,2/26/19 19:19,1,"2612 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",Walmart,2/26/19 19:47,,,,no,No show,43.0663463,-87.8826672,43.087619700000005,-87.9061765
9401,9401,2/26/19 19:19,1,Thai Kitchen,Sandburg,2/26/19 19:20,,,,yes,I've had a change in my plans,43.0623578,-87.8983047,43.078982200000006,-87.8822568
9402,9402,2/26/19 19:20,1,Lubar,"2835 North Cramer Street, Milwaukee, Wisconsin 53211, United States",2/26/19 19:49,,,,no,No show,43.0760439,-87.8824595,43.070276,-87.887057
9403,9403,2/26/19 19:20,2,Thai Kitchen,Sandburg,2/26/19 20:00,,,,yes,I've had a change in my plans,43.0623578,-87.8983047,43.078982200000006,-87.8822568
9404,9404,2/26/19 19:22,1,Library,"1869 North Cambridge Avenue, Milwaukee, Wisconsin 53202, United States",2/26/19 19:55,,,,yes,Wait time is too long,43.0767674,-87.88070490000001,43.0559556,-87.8927501
9405,9405,2/26/19 19:22,1,Lubar,Oakland Gyros,2/26/19 19:49,,,,no,No show,43.0760439,-87.8824595,43.0709292,-87.8880632
9406,9406,2/26/19 19:23,1,"2901 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",Sandburg,2/26/19 19:59,,,,yes,I've had a change in my plans,43.0711422,-87.8844321,43.078982200000006,-87.8822568
9407,9407,2/26/19 19:23,1,Sandburg,"1900 East Newberry Boulevard, Milwaukee, Wisconsin 53211, United States",,2/26/19 20:01,2/26/19 20:10,37.0,no,,43.078982200000006,-87.8822568,43.069713,-87.886494
9408,9408,2/26/19 19:26,1,Sandburg,"2866 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",2/26/19 19:44,,,,yes,Wait time is too long,43.078982200000006,-87.8822568,43.070873,-87.885092
9409,9409,2/26/19 19:26,1,"2900 North Newhall Street, Milwaukee, Wisconsin 53211, United States",Sandburg,,2/26/19 20:11,2/26/19 20:15,44.0,no,,43.0711774,-87.8901011,43.078982200000006,-87.8822568
9410,9410,2/26/19 19:28,2,Cambridge Commons,WalgreensÂÃÃOakland,2/26/19 19:50,,,,yes,Wait time is too long,43.0607675,-87.8918198,43.081241999999996,-87.8964345
9411,9411,2/26/19 19:28,1,Library,"1714 East Geneva Place, Milwaukee, Wisconsin 53211, United States",,2/26/19 19:56,2/26/19 20:01,27.0,no,,43.0767674,-87.88070490000001,43.0702357,-87.88859529999999
9412,9412,2/26/19 19:28,2,"2948 North Cramer Street, Milwaukee, Wisconsin 53211, United States",Chubbys,2/26/19 20:04,,,,yes,It took too long to receive my ETA,43.0720817,-87.8864828,43.0389025,-87.9064736
9413,9413,2/26/19 19:29,1,"3369 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States","UWM Klotsche Center & Pavilion, 3409 N Downer Ave., Milwaukee, Wisconsin, United States, 53211",,2/26/19 20:18,2/26/19 20:21,49.0,no,,43.0791633,-87.88922319999999,43.0803017,-87.87960439999999
9414,9414,2/26/19 19:29,1,"2727 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States","3400 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",2/26/19 19:29,,,,yes,I've had a change in my plans,43.0679604,-87.8832572,43.0792179,-87.8819003
9415,9415,2/26/19 19:29,1,"2026 East Kenilworth Place, Milwaukee, Wisconsin 53202, United States","2511 North Prospect Avenue, Milwaukee, Wisconsin 53211, United States",,2/26/19 20:06,2/26/19 20:09,37.0,no,,43.0584707,-87.8841817,43.0640774,-87.8808135
9416,9416,2/26/19 19:30,1,Metro Market Shorewood,Sandburg,2/26/19 19:32,,,,yes,I'm not ready to go,43.0916326,-87.8877604,43.078982200000006,-87.8822568
9417,9417,2/26/19 19:30,1,"2590 North Stowell Avenue, Shorewood, Wisconsin 53211, United States","1914 North Prospect Avenue, Milwaukee, Wisconsin 53202, United States",,2/26/19 20:19,2/26/19 20:25,49.0,no,,43.0658605,-87.879184,43.0548626,-87.88851079999999
9418,9418,2/26/19 19:30,2,"2727 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",BelAirÂÃÃDowner,,2/26/19 20:13,2/26/19 20:16,42.0,no,,43.0679604,-87.8832572,43.06693129999999,-87.8784266
9419,9419,2/26/19 19:31,2,Sandburg,"Noodles & Company, 3121 N Oakland Ave, Milwaukee, Wisconsin, United States, 53211",2/26/19 19:50,,,,yes,Wait time is too long,43.078982200000006,-87.8822568,43.07509,-87.88813809999999
9420,9420,2/26/19 19:32,1,Enderis,Sendik's - Downer,2/26/19 19:32,,,,yes,Wait time is too long,,Enderis,43.0670153,-87.8782972
9421,9421,2/26/19 19:32,1,Sandburg,McDonald's - North,,2/26/19 20:01,2/26/19 20:13,29.0,no,,43.078982200000006,-87.8822568,43.0603885,-87.8898056
9422,9422,2/26/19 19:33,1,"2588 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",Klotsche,2/26/19 20:13,,,,no,No show,43.06580109999999,-87.8839325,43.08030170000001,-87.8796044
9423,9423,2/26/19 19:33,1,EMS Parking,"2353 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",2/26/19 19:41,,,,yes,Wait time is too long,43.0389025,-87.9064736,43.061122,-87.885008
9424,9424,2/26/19 19:35,2,"Blaze Pizza, 2907 N Oakland Ave, Milwaukee, Wisconsin, 53211, United States of America",Cambridge Commons,,2/26/19 20:34,2/26/19 20:38,58.0,no,,43.071279,-87.888097,43.0607675,-87.8918198
9425,9425,2/26/19 19:36,1,Lubar,"1806 East Newberry Boulevard, Milwaukee, Wisconsin 53211, United States",2/26/19 19:45,,,,yes,I've had a change in my plans,43.0760439,-87.8824595,43.069661,-87.88756599999999
9426,9426,2/26/19 19:36,1,Klotsche,"1522 East Newport Avenue, Milwaukee, Wisconsin 53211, United States",2/26/19 19:59,,,,no,No show,43.08030170000001,-87.8796044,43.0796212,-87.89043079999999
9427,9427,2/26/19 19:36,1,"2727 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States","3400 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",,2/26/19 20:13,2/26/19 20:20,36.0,no,,43.0679604,-87.8832572,43.0792179,-87.8819003
9428,9428,2/26/19 19:37,1,Klotsche,"2544 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",,2/26/19 19:55,2/26/19 20:06,18.0,no,,43.08030170000001,-87.8796044,43.06470119999999,-87.88389409999999
9429,9429,2/26/19 19:37,1,Sandburg,Metro Market Shorewood,2/26/19 19:37,,,,yes,Wait time is too long,43.078982200000006,-87.8822568,43.0916326,-87.8877604
9430,9430,2/26/19 19:38,1,"UWM School Of Freshwater Science, 600 E Greenfield Ave, Milwaukee, Wisconsin, United States, 53204","1021 East Wright Street, Milwaukee, Wisconsin 53212, United States",,2/26/19 20:04,2/26/19 20:19,26.0,no,,43.0172124,-87.9037553,43.06364139999999,-87.8984231
9431,9431,2/26/19 19:39,2,Sandburg,"Noodles & Company, 3121 N Oakland Ave, Milwaukee, Wisconsin, 53211, United States of America",,2/26/19 20:16,2/26/19 20:22,37.0,no,,43.078982200000006,-87.8822568,43.07509,-87.88813809999999
9432,9432,2/26/19 19:40,1,Mitchell Hall,"2544 North Prospect Avenue, Milwaukee, Wisconsin 53211, United States",2/26/19 19:46,,,,yes,Wait time is too long,43.075684,-87.8789516,43.064725,-87.880228
9433,9433,2/26/19 19:41,1,"1524 East Providence Avenue, Milwaukee, Wisconsin 53211, United States","2480 N Oakland Ave, Milwaukee, WI 53211, USA",,2/26/19 20:26,2/26/19 20:32,45.0,no,,43.0816854,-87.8903733,43.06302669999999,-87.8876514
9434,9434,2/26/19 19:41,1,BelAirÂÃÃDowner,"4000 North Morris Boulevard, Milwaukee, Wisconsin 53211, United States",,2/26/19 20:15,2/26/19 20:24,33.0,no,,43.06693129999999,-87.8784266,43.0893786,-87.89202279999999
9435,9435,2/26/19 19:41,1,EMS Parking,"3901 North Humboldt Boulevard, Milwaukee, Wisconsin 53212, United States",2/26/19 19:57,,,,yes,Wait time is too long,43.0389025,-87.9064736,43.0884469,-87.89957299999999
9436,9436,2/26/19 19:42,2,"1827 East Park Place, Milwaukee, Wisconsin 53211, United States",Sandburg,,2/26/19 20:31,2/26/19 20:36,48.0,no,,43.0672235,-87.8870503,43.078982200000006,-87.8822568
9437,9437,2/26/19 19:43,2,Qdoba,"UWM Golda Meir Library, 2311 E Hartford Ave, Milwaukee, Wisconsin, United States, 53211",2/26/19 20:11,,,,yes,Wait time is too long,43.0748027,-87.8880521,43.07676740000001,-87.8807049
9438,9438,2/26/19 19:43,1,Metro Market Shorewood,Sandburg,,2/26/19 20:29,2/26/19 20:45,45.0,no,,43.0916326,-87.8877604,43.078982200000006,-87.8822568
9439,9439,2/26/19 19:44,2,Walmart,"3059 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",,2/26/19 20:36,2/26/19 20:47,51.0,no,,43.087619700000005,-87.9061765,43.0741106,-87.8833233
9440,9440,2/26/19 19:45,2,Sandburg,"FreshFin Poke, 1806 E North Ave, Milwaukee, Wisconsin, United States, 53211",2/26/19 19:46,,,,yes,Wait time is too long,43.078982200000006,-87.8822568,43.06033499999999,-87.887613
